"(PDH-CSV 4.0) (Hora oficial do Brasil)(180)","\\DESKTOP-110EM7K\LogicalDisk(D:)\% de espaço livre","\\DESKTOP-110EM7K\Memória\% bytes confirmados em uso","\\DESKTOP-110EM7K\Processador(_Total)\% tempo de processador"
"06/04/2021 20:42:53.806","33.266533066132261354","68.848443047341064016"," "
"06/04/2021 20:42:54.771","33.266533066132261354","69.469785590066990721","10.475398690384896128"
"06/04/2021 20:42:55.777","33.266533066132261354","69.538045760602244627","6.996206017488248996"
"06/04/2021 20:42:56.769","33.266533066132261354","68.386395035401548625","3.9980717524832787291"
"06/04/2021 20:42:57.776","33.266533066132261354","68.383707145318311404","1.6089052749584609181"
"06/04/2021 20:42:58.771","33.266533066132261354","68.388374514968219842","1.1449740723400214648"
