"(PDH-CSV 4.0) (Hora oficial do Brasil)(180)","\\DESKTOP-110EM7K\LogicalDisk(D:)\% de espaço livre","\\DESKTOP-110EM7K\Memória\% bytes confirmados em uso","\\DESKTOP-110EM7K\Processador(_Total)\% tempo de processador"
"06/02/2021 22:48:09.895","33.266533066132261354","69.392253218542848003"," "
"06/02/2021 22:48:10.897","33.266533066132261354","69.392003181714571269","1.8699622871207743913"
"06/02/2021 22:48:11.898","33.266533066132261354","69.420361558306126426","3.1431359729438446138"
"06/02/2021 22:48:12.885","33.266533066132261354","69.46184690330686351","6.9868151848087034494"
"06/02/2021 22:48:13.887","33.266533066132261354","69.450928612950008301","3.061800766340883051"
"06/02/2021 22:48:14.889","33.266533066132261354","70.042891793428665892","12.503537093199334151"
